speaker,vowel,F1_50,F2_50,participant_age_category,participant_gender,participant_nz_ethnic,word_freq,word,time,vowel_duration,articulation_rate,following_segment_category,amplitude
QB_NZ_F_281,TRAP,677,2331,46-55,F,NZ mixed ethnicity,959,word_42715,301.87,0.04,4.5262,labial,60.44017237608938
QB_NZ_F_281,FLEECE,416,2735,46-55,F,NZ mixed ethnicity,43071,word_21555,302.35,0.29,4.5262,other,59.784489080020016
QB_NZ_F_281,FLEECE,444,2553,46-55,F,NZ mixed ethnicity,26215,word_38735,305.73,0.1,4.5262,labial,60.10212400033813
QB_NZ_F_281,LOT,484,1149,46-55,F,NZ mixed ethnicity,5151,word_21201,308.15,0.04,4.5262,labial,59.08821293311796
QB_NZ_F_281,FLEECE,364,2584,46-55,F,NZ mixed ethnicity,5352,word_27355,309.17,0.07,4.5262,other,60.27962935622097
QB_NZ_F_281,FLEECE,385,2523,46-55,F,NZ mixed ethnicity,770,word_20197,309.47,0.15,4.5262,labial,60.46332144963485
QB_NZ_F_281,STRUT,830,1837,46-55,F,NZ mixed ethnicity,2405,word_41895,331.31,0.03,4.4223,other,63.50834062173662
QB_NZ_F_281,KIT,457,1825,46-55,F,NZ mixed ethnicity,63,word_44384,332.35,0.03,4.4223,other,63.76705851587169
QB_NZ_F_281,KIT,462,1846,46-55,F,NZ mixed ethnicity,99820,word_25513,332.52,0.03,4.4223,other,62.704268155578156
QB_NZ_F_281,NURSE,458,2047,46-55,F,NZ mixed ethnicity,11943,word_20728,333.14,0.11,4.4223,velar,60.3275246709528
QB_NZ_F_281,DRESS,411,2650,46-55,F,NZ mixed ethnicity,5236,word_29916,336.65,0.06,4.4223,other,66.26766699340695
QB_NZ_F_281,KIT,512,1842,46-55,F,NZ mixed ethnicity,4,word_10666,341.71,0.06,4.7377,velar,62.53278998315853
QB_NZ_F_281,TRAP,637,2191,46-55,F,NZ mixed ethnicity,4,word_10666,342.01,0.08,4.7377,velar,62.53278998315853
QB_NZ_F_281,DRESS,465,2495,46-55,F,NZ mixed ethnicity,33749,word_11962,343.52,0.08,4.7377,other,59.49086610578292
QB_NZ_F_281,LOT,514,1274,46-55,F,NZ mixed ethnicity,3080,word_43875,345.53,0.08,4.7377,other,60.057551779412776
QB_NZ_F_281,START,920,1691,46-55,F,NZ mixed ethnicity,910,word_33136,346.25,0.17,4.7377,other,60.3050136649965
QB_NZ_F_281,LOT,529,1145,46-55,F,NZ mixed ethnicity,665,word_22505,349.05,0.05,5.1975,other,63.87458523250514
QB_NZ_F_281,LOT,541,1219,46-55,F,NZ mixed ethnicity,665,word_22505,349.4,0.03,5.1975,other,61.393008195823704
QB_NZ_F_281,FLEECE,452,2596,46-55,F,NZ mixed ethnicity,26215,word_38735,349.66,0.1,5.1975,labial,70.88152302443771
QB_NZ_F_281,START,837,1736,46-55,F,NZ mixed ethnicity,910,word_33136,351.62,0.15,5.1975,other,60.651969911134266
QB_NZ_F_281,DRESS,393,2425,46-55,F,NZ mixed ethnicity,5236,word_29916,352.33,0.08,5.1975,other,66.24897084339429
QB_NZ_F_281,TRAP,600,2379,46-55,F,NZ mixed ethnicity,1649,word_40720,353.63,0.1,5.1975,labial,61.84445807417547
QB_NZ_F_281,NURSE,418,1661,46-55,F,NZ mixed ethnicity,11943,word_20728,358.61,0.07,5.8394,velar,64.9393002258394
QB_NZ_F_281,KIT,393,2050,46-55,F,NZ mixed ethnicity,5476,word_43214,359.06,0.03,5.8394,velar,62.83187069560109
QB_NZ_F_281,KIT,543,1955,46-55,F,NZ mixed ethnicity,3794,word_19993,360.33,0.05,5.8394,velar,58.659732569243786
QB_NZ_F_281,LOT,455,1148,46-55,F,NZ mixed ethnicity,974,word_40054,360.74,0.06,5.8394,velar,56.993431642044285
QB_NZ_F_281,FLEECE,363,2713,46-55,F,NZ mixed ethnicity,2425,word_31253,361.09,0.05,5.8394,other,58.98002348640628
QB_NZ_F_281,KIT,471,2043,46-55,F,NZ mixed ethnicity,3794,word_19993,361.27,0.03,5.8394,velar,55.181103792299176
QB_NZ_F_281,LOT,389,1144,46-55,F,NZ mixed ethnicity,974,word_40054,361.62,0.07,5.8394,velar,55.73766246846624
QB_NZ_F_281,DRESS,513,2359,46-55,F,NZ mixed ethnicity,33749,word_11962,363.22,0.04,5.8394,other,61.67792744741979
QB_NZ_F_281,TRAP,575,2116,46-55,F,NZ mixed ethnicity,245,word_17858,364.31,0.08,4.6178,other,63.55965893076149
QB_NZ_F_281,START,986,1791,46-55,F,NZ mixed ethnicity,910,word_33136,366.45,0.22,4.6178,other,57.89571865260398
QB_NZ_F_281,LOT,516,1145,46-55,F,NZ mixed ethnicity,5724,word_42963,372.59,0.03,4.6178,other,62.913597253183376
QB_NZ_F_281,STRUT,478,1527,46-55,F,NZ mixed ethnicity,29391,word_47761,372.73,0.06,4.6178,other,65.81224389686976
QB_NZ_F_281,FLEECE,376,2529,46-55,F,NZ mixed ethnicity,26215,word_38735,373.04,0.09,4.6178,labial,67.09346546546493
QB_NZ_F_281,TRAP,581,2207,46-55,F,NZ mixed ethnicity,5879,word_33368,384.78,0.12,4.8338,labial,65.03904476373441
QB_NZ_F_281,LOT,643,1205,46-55,F,NZ mixed ethnicity,56,word_36056,389.373,0.09,5.0667,other,64.7487125166959
QB_NZ_F_281,NURSE,383,2254,46-55,F,NZ mixed ethnicity,847,word_47718,398.26,0.25,3.125,other,59.98380065890105
QB_NZ_F_281,DRESS,388,2266,46-55,F,NZ mixed ethnicity,216,word_43650,399.38,0.05,3.125,other,59.08575530064695
QB_NZ_F_281,STRUT,636,1673,46-55,F,NZ mixed ethnicity,3755,word_25433,401.81,0.04,3.125,labial,59.23637495584572
QB_NZ_F_281,STRUT,555,1523,46-55,F,NZ mixed ethnicity,3755,word_25433,401.94,0.03,3.125,other,59.23637495584572
QB_NZ_F_281,FLEECE,466,2398,46-55,F,NZ mixed ethnicity,48589,word_40466,402.3,0.04,3.125,other,56.24604338658086
QB_NZ_F_281,KIT,574,2249,46-55,F,NZ mixed ethnicity,1344,word_33297,404.48,0.03,5.0328,other,63.12382910272524
QB_NZ_F_281,TRAP,579,2155,46-55,F,NZ mixed ethnicity,827,word_10844,404.6,0.11,5.0328,other,62.369212024961065
QB_NZ_F_281,DRESS,459,2396,46-55,F,NZ mixed ethnicity,3299,word_38040,409.88,0.05,5.0328,other,61.677026339335015
QB_NZ_F_281,FLEECE,362,2655,46-55,F,NZ mixed ethnicity,111471,word_35461,414.27,0.08,4.6549,other,62.411458382068915
QB_NZ_F_281,DRESS,442,2499,46-55,F,NZ mixed ethnicity,6555,word_35476,414.55,0.08,4.6549,other,62.540996550509696
QB_NZ_F_281,KIT,521,1726,46-55,F,NZ mixed ethnicity,0,word_43102,416.23,0.04,4.6549,other,62.55430133198847
QB_NZ_F_281,GOOSE,357,2196,46-55,F,NZ mixed ethnicity,24552,word_46139,417.62,0.06,4.6549,labial,55.036751819180544
QB_NZ_F_281,TRAP,529,2415,46-55,F,NZ mixed ethnicity,1649,word_40720,417.79,0.11,4.6549,labial,58.061323465392235
QB_NZ_F_281,STRUT,477,1505,46-55,F,NZ mixed ethnicity,34640,word_19184,418.48,0.03,4.6549,other,51.575189679232494
QB_NZ_F_281,DRESS,397,2642,46-55,F,NZ mixed ethnicity,750,word_48814,420.64,0.05,3.1073,labial,57.25630652333655
QB_NZ_F_281,DRESS,433,2510,46-55,F,NZ mixed ethnicity,473,word_10639,427.91,0.06,7.5294,labial,57.67785852984832
QB_NZ_F_281,KIT,475,2321,46-55,F,NZ mixed ethnicity,5476,word_43214,428.55,0.03,7.5294,velar,60.14309423206809
QB_NZ_F_281,DRESS,471,2617,46-55,F,NZ mixed ethnicity,3318,word_14972,428.64,0.03,7.5294,other,62.8671607056899
QB_NZ_F_281,FLEECE,432,2601,46-55,F,NZ mixed ethnicity,1340,word_22045,429.36,0.14,7.5294,labial,61.72375487567797
QB_NZ_F_281,DRESS,423,2405,46-55,F,NZ mixed ethnicity,473,word_10639,430.12,0.06,7.5294,labial,57.017472560752175
QB_NZ_F_281,FOOT,430,1377,46-55,F,NZ mixed ethnicity,16874,word_14070,430.63,0.05,7.5294,other,55.990320608697516
QB_NZ_F_281,FLEECE,352,2714,46-55,F,NZ mixed ethnicity,111471,word_35461,430.89,0.1,7.5294,other,58.952046026969526
QB_NZ_F_281,DRESS,433,2449,46-55,F,NZ mixed ethnicity,6555,word_35476,431.17,0.07,7.5294,other,58.308814526051854
QB_NZ_F_281,KIT,413,1798,46-55,F,NZ mixed ethnicity,1631,word_34346,432.82,0.03,3.1189,other,60.879588810601035
QB_NZ_F_281,DRESS,398,2546,46-55,F,NZ mixed ethnicity,1327,word_39827,435.25,0.22,3.1189,other,64.63724591424753
QB_NZ_F_281,TRAP,502,2461,46-55,F,NZ mixed ethnicity,140,word_19584,436.94,0.08,3.1189,other,62.40684455182895
QB_NZ_F_281,DRESS,489,2576,46-55,F,NZ mixed ethnicity,6047,word_29892,442.27,0.09,4.6482,velar,61.926032562718255
QB_NZ_F_281,FLEECE,358,2552,46-55,F,NZ mixed ethnicity,1492,word_38862,443.85,0.06,4.6482,labial,58.424995192923994
QB_NZ_F_281,KIT,477,1852,46-55,F,NZ mixed ethnicity,4135,word_30322,444.14,0.04,4.6482,other,58.810242047677235
QB_NZ_F_281,NURSE,410,2076,46-55,F,NZ mixed ethnicity,56,word_13398,444.49,0.11,4.6482,other,59.90263110638628
QB_NZ_F_281,FLEECE,462,2493,46-55,F,NZ mixed ethnicity,987,word_45066,444.77,0.05,4.6482,labial,59.443080472730074
QB_NZ_F_281,KIT,482,1734,46-55,F,NZ mixed ethnicity,4135,word_30322,444.99,0.05,4.6482,other,61.024012414085725
QB_NZ_F_281,NURSE,441,1911,46-55,F,NZ mixed ethnicity,56,word_13398,445.37,0.15,4.6482,other,61.26338709805459
QB_NZ_F_281,DRESS,491,2294,46-55,F,NZ mixed ethnicity,1147,word_31125,446.82,0.08,4.6482,labial,60.83574845363917
QB_NZ_F_281,STRUT,774,1677,46-55,F,NZ mixed ethnicity,15724,word_45935,450.94,0.07,4.6482,other,56.65078949304175
QB_NZ_F_281,DRESS,451,2494,46-55,F,NZ mixed ethnicity,147,word_32270,453.04,0.1,4.6699,other,69.88687971430592
QB_NZ_F_281,STRUT,650,1760,46-55,F,NZ mixed ethnicity,15724,word_45935,453.17,0.11,4.6699,other,63.6992480540376
QB_NZ_F_281,FLEECE,414,2488,46-55,F,NZ mixed ethnicity,1492,word_38862,457.75,0.06,4.6699,labial,68.24958938384636
QB_NZ_F_281,FOOT,485,1298,46-55,F,NZ mixed ethnicity,2329,word_19893,458.03,0.05,4.6699,velar,63.51574268591886
QB_NZ_F_281,START,761,1735,46-55,F,NZ mixed ethnicity,13670,word_21963,458.16,0.12,4.6699,labial,65.33801930198017
QB_NZ_F_281,STRUT,556,1654,46-55,F,NZ mixed ethnicity,15724,word_45935,458.56,0.03,4.6699,other,57.349727027620254
QB_NZ_F_281,GOOSE,350,2342,46-55,F,NZ mixed ethnicity,2256,word_11491,459.73,0.03,4.6699,other,61.20068498628305
QB_NZ_F_281,DRESS,410,2534,46-55,F,NZ mixed ethnicity,6555,word_35476,460.99,0.08,4.6699,other,66.95632459581576
QB_NZ_F_281,DRESS,475,2555,46-55,F,NZ mixed ethnicity,2812,word_29967,467.32,0.1,5.2632,other,64.44437298978583
QB_NZ_F_281,DRESS,501,2711,46-55,F,NZ mixed ethnicity,1474,word_23176,468.44,0.07,5.2632,other,60.89308389904573
QB_NZ_F_281,GOOSE,506,1780,46-55,F,NZ mixed ethnicity,5465,word_22343,469.33,0.07,5.2632,other,57.22727254459073
QB_NZ_F_281,DRESS,448,2432,46-55,F,NZ mixed ethnicity,2571,word_20240,469.71,0.06,5.2632,other,60.40234953898839
QB_NZ_F_281,DRESS,452,2659,46-55,F,NZ mixed ethnicity,5236,word_29916,472.13,0.09,5.2632,other,60.2082070921125
QB_NZ_F_281,FLEECE,340,2633,46-55,F,NZ mixed ethnicity,0,word_34807,477.63,0.06,5.3571,labial,57.545374463110484
QB_NZ_F_281,DRESS,379,2547,46-55,F,NZ mixed ethnicity,750,word_48814,480.42,0.07,5.3571,labial,60.14906391393281
QB_NZ_F_281,KIT,346,1750,46-55,F,NZ mixed ethnicity,1023,word_26112,480.6,0.03,5.3571,other,60.338039683884844
QB_NZ_F_281,GOOSE,426,2348,46-55,F,NZ mixed ethnicity,2082,word_49697,482.57,0.03,5.3571,other,58.50702202058928
QB_NZ_F_281,DRESS,383,2610,46-55,F,NZ mixed ethnicity,1581,word_28913,486.31,0.08,4.3231,other,63.76707238766637
QB_NZ_F_281,START,760,1793,46-55,F,NZ mixed ethnicity,13670,word_21963,486.7,0.04,4.3231,labial,61.620741515795
QB_NZ_F_281,DRESS,452,2602,46-55,F,NZ mixed ethnicity,4005,word_12297,494.71,0.05,4.3231,other,61.96970723464944
QB_NZ_F_281,DRESS,456,2569,46-55,F,NZ mixed ethnicity,1503,word_11168,498.88,0.11,4.3243,labial,64.08830499811732
QB_NZ_F_281,GOOSE,361,1945,46-55,F,NZ mixed ethnicity,24552,word_46139,503.92,0.07,4.3243,labial,56.73920861571395
QB_NZ_F_281,FLEECE,391,2352,46-55,F,NZ mixed ethnicity,2859,word_42368,504.04,0.08,4.3243,velar,59.94776733285235
QB_NZ_F_281,LOT,451,1464,46-55,F,NZ mixed ethnicity,3080,word_43875,508.58,0.04,5.1339,other,55.707220882363465
QB_NZ_F_281,DRESS,405,2483,46-55,F,NZ mixed ethnicity,3967,word_32943,509.57,0.08,5.1339,other,57.60374280332759
QB_NZ_F_281,STRUT,726,1917,46-55,F,NZ mixed ethnicity,3121,word_37114,510.44,0.04,5.1339,labial,57.540196762067026
QB_NZ_F_281,TRAP,682,2190,46-55,F,NZ mixed ethnicity,17657,word_14675,510.59,0.05,5.1339,velar,57.44367392298919
QB_NZ_F_281,GOOSE,354,2496,46-55,F,NZ mixed ethnicity,19011,word_44272,510.9,0.03,5.1339,other,56.328607707940876
QB_NZ_F_281,DRESS,428,2533,46-55,F,NZ mixed ethnicity,5236,word_29916,516.4,0.09,4.3724,other,62.81811111565573
QB_NZ_F_281,DRESS,447,2297,46-55,F,NZ mixed ethnicity,33749,word_11962,519.04,0.03,4.3724,other,62.13832794699046
QB_NZ_F_281,TRAP,571,2273,46-55,F,NZ mixed ethnicity,17657,word_14675,519.86,0.07,4.3724,velar,57.42402120129943
QB_NZ_F_281,NURSE,439,2192,46-55,F,NZ mixed ethnicity,11943,word_20728,520.24,0.13,4.3724,velar,59.54113752565985
QB_NZ_F_281,LOT,595,1315,46-55,F,NZ mixed ethnicity,928,word_25358,521.66,0.07,4.3724,velar,61.21252630016642
QB_NZ_F_281,FLEECE,428,2783,46-55,F,NZ mixed ethnicity,551,word_39869,525.42,0.15,5.7257,other,72.77013986996718
QB_NZ_F_281,TRAP,493,2281,46-55,F,NZ mixed ethnicity,4204,word_22892,526.04,0.08,5.7257,velar,61.99752914605469
QB_NZ_F_281,DRESS,408,2402,46-55,F,NZ mixed ethnicity,2618,word_16538,527.11,0.08,5.7257,other,65.16737452100445
QB_NZ_F_281,LOT,640,1324,46-55,F,NZ mixed ethnicity,5724,word_42963,528.22,0.05,5.7257,other,59.84588020953955
QB_NZ_F_281,LOT,537,1300,46-55,F,NZ mixed ethnicity,928,word_25358,531.19,0.08,5.7257,velar,56.47572723057726
QB_NZ_F_281,DRESS,383,2532,46-55,F,NZ mixed ethnicity,2571,word_20240,531.84,0.09,5.7257,other,56.75652836236793
QB_NZ_F_281,FOOT,488,1803,46-55,F,NZ mixed ethnicity,16874,word_14070,533.25,0.05,5.0602,other,67.10136243210646
QB_NZ_F_281,NURSE,414,1879,46-55,F,NZ mixed ethnicity,11943,word_20728,533.98,0.13,5.0602,velar,64.46567886433799
QB_NZ_F_281,NURSE,430,2144,46-55,F,NZ mixed ethnicity,1651,word_46146,534.94,0.13,5.0602,labial,64.47706122326413
QB_NZ_F_281,FLEECE,370,2486,46-55,F,NZ mixed ethnicity,111471,word_35461,535.63,0.06,5.0602,other,56.848017291263915
QB_NZ_F_281,STRUT,670,1676,46-55,F,NZ mixed ethnicity,11754,word_24468,536.08,0.04,5.0602,labial,57.45040747842118
QB_NZ_F_281,KIT,589,2052,46-55,F,NZ mixed ethnicity,893,word_47105,540.28,0.03,5.1546,other,55.89126644139759
QB_NZ_F_281,TRAP,559,2309,46-55,F,NZ mixed ethnicity,308,word_30421,544.78,0.03,3.4965,other,63.28083439479811
QB_NZ_F_281,LOT,459,1512,46-55,F,NZ mixed ethnicity,3080,word_43875,546.63,0.06,3.4965,other,57.58721459616447
QB_NZ_F_281,LOT,601,1301,46-55,F,NZ mixed ethnicity,3080,word_43875,547.63,0.1,3.4965,other,58.228063958249244
QB_NZ_F_281,DRESS,419,2718,46-55,F,NZ mixed ethnicity,68,word_26219,548.77,0.05,3.4965,other,64.93700674814957
QB_NZ_F_281,NURSE,420,2107,46-55,F,NZ mixed ethnicity,11943,word_20728,549.45,0.18,3.4965,velar,60.15101614445127
QB_NZ_F_281,LOT,601,1220,46-55,F,NZ mixed ethnicity,3080,word_43875,550.06,0.11,3.4965,other,55.818331432700774
QB_NZ_F_281,TRAP,576,2154,46-55,F,NZ mixed ethnicity,949,word_18398,551.59,0.09,3.4965,other,62.5209576581631
QB_NZ_F_281,THOUGHT,439,799,46-55,F,NZ mixed ethnicity,7749,word_18348,553.13,0.08,3.4965,other,63.32817144239494
QB_NZ_F_281,TRAP,589,2402,46-55,F,NZ mixed ethnicity,364,word_46663,553.5,0.15,3.4965,velar,61.83176228873764
QB_NZ_F_281,LOT,500,1392,46-55,F,NZ mixed ethnicity,3080,word_43875,555.97,0.06,4.8035,other,58.05373931631764
QB_NZ_F_281,STRUT,471,1645,46-55,F,NZ mixed ethnicity,2255,word_48274,557.25,0.04,4.8035,other,59.83558674443695
QB_NZ_F_281,FLEECE,352,2768,46-55,F,NZ mixed ethnicity,651,word_49921,560.88,0.1,5.2805,other,61.050927314892775
QB_NZ_F_281,STRUT,612,1571,46-55,F,NZ mixed ethnicity,156,word_46099,561.36,0.05,5.2805,labial,60.69836402877188
QB_NZ_F_281,FLEECE,346,2610,46-55,F,NZ mixed ethnicity,48589,word_40466,562.13,0.13,5.2805,other,58.2250154785366
QB_NZ_F_281,KIT,377,1938,46-55,F,NZ mixed ethnicity,1344,word_33297,562.84,0.03,5.2805,other,57.601875956176535
QB_NZ_F_281,DRESS,422,2458,46-55,F,NZ mixed ethnicity,9,word_13788,563.3,0.07,5.2805,other,61.926783630102136
QB_NZ_F_281,KIT,544,1799,46-55,F,NZ mixed ethnicity,4,word_10666,564.71,0.04,5.2805,velar,60.6558998870923
QB_NZ_F_281,TRAP,639,2216,46-55,F,NZ mixed ethnicity,4,word_10666,565.03,0.09,5.2805,velar,60.6558998870923
QB_NZ_F_281,LOT,559,1249,46-55,F,NZ mixed ethnicity,5724,word_42963,565.94,0.08,5.2805,other,56.95758647040423
QB_NZ_F_281,DRESS,420,2611,46-55,F,NZ mixed ethnicity,2607,word_21186,568.6,0.08,4.6005,other,61.06889924898316
QB_NZ_F_281,FLEECE,411,2487,46-55,F,NZ mixed ethnicity,48589,word_40466,569.59,0.07,4.6005,other,59.782400636112456
QB_NZ_F_281,FLEECE,410,2587,46-55,F,NZ mixed ethnicity,26215,word_38735,572.89,0.09,4.6005,labial,61.194135082750606
QB_NZ_F_281,KIT,498,2224,46-55,F,NZ mixed ethnicity,3423,word_24814,575.07,0.04,5.1864,velar,62.352658043362084
QB_NZ_F_281,FLEECE,420,2373,46-55,F,NZ mixed ethnicity,26215,word_38735,576.32,0.18,5.1864,labial,57.49745535411502
QB_NZ_F_281,KIT,488,1825,46-55,F,NZ mixed ethnicity,4135,word_30322,578.58,0.05,5.1864,other,61.12398775080504
QB_NZ_F_281,LOT,581,1122,46-55,F,NZ mixed ethnicity,62,word_32742,580.66,0.05,5.1864,velar,61.21525540270971
QB_NZ_F_281,FLEECE,438,2572,46-55,F,NZ mixed ethnicity,48589,word_40466,586.07,0.16,4.6185,other,59.3229711735671
QB_NZ_F_281,START,835,1711,46-55,F,NZ mixed ethnicity,3321,word_15965,586.64,0.09,4.6185,other,59.28055724110253
QB_NZ_F_281,FLEECE,387,2606,46-55,F,NZ mixed ethnicity,26215,word_38735,586.98,0.09,4.6185,labial,59.283366730553404
QB_NZ_F_281,THOUGHT,370,913,46-55,F,NZ mixed ethnicity,11914,word_22132,590.25,0.07,4.6185,other,54.419710371956675
QB_NZ_F_281,FLEECE,391,2472,46-55,F,NZ mixed ethnicity,48589,word_40466,590.61,0.07,4.6185,other,58.30597775143762
QB_NZ_F_281,KIT,350,2026,46-55,F,NZ mixed ethnicity,1344,word_33297,590.8,0.03,4.6185,other,55.435273147875336
QB_NZ_F_281,TRAP,482,2362,46-55,F,NZ mixed ethnicity,59,word_46630,591.02,0.07,4.6185,labial,60.012074916692335
QB_NZ_F_281,STRUT,450,1713,46-55,F,NZ mixed ethnicity,15724,word_45935,594.36,0.03,5.0075,other,65.6396658922368
QB_NZ_F_281,STRUT,634,1550,46-55,F,NZ mixed ethnicity,548,word_38352,594.58,0.03,5.0075,other,65.10377013849494
QB_NZ_F_281,KIT,502,2058,46-55,F,NZ mixed ethnicity,53917,word_32378,595.29,0.1,5.0075,labial,60.344327485782
QB_NZ_F_281,KIT,562,1909,46-55,F,NZ mixed ethnicity,9722,word_33996,597.89,0.05,5.0075,velar,60.10208219228828
QB_NZ_F_281,KIT,486,1933,46-55,F,NZ mixed ethnicity,3492,word_47113,598.76,0.07,5.0075,other,60.92179358842648
QB_NZ_F_281,FLEECE,426,2487,46-55,F,NZ mixed ethnicity,14610,word_38336,599.15,0.08,5.0075,other,60.26908170180937
QB_NZ_F_281,THOUGHT,389,773,46-55,F,NZ mixed ethnicity,1237,word_32913,601.96,0.08,5.0075,velar,61.21133074873788
QB_NZ_F_281,TRAP,632,2126,46-55,F,NZ mixed ethnicity,296,word_33012,602.35,0.08,5.0075,velar,61.68190769557494
QB_NZ_F_281,TRAP,615,2239,46-55,F,NZ mixed ethnicity,296,word_33012,603.3,0.03,5.0075,velar,59.544608379109775
QB_NZ_F_281,LOT,530,1216,46-55,F,NZ mixed ethnicity,1172,word_21556,603.6,0.03,5.0075,other,56.788845012570725
QB_NZ_F_281,KIT,390,1722,46-55,F,NZ mixed ethnicity,3492,word_47113,606.44,0.05,5.0075,other,60.952875684568795
QB_NZ_F_281,FLEECE,378,2653,46-55,F,NZ mixed ethnicity,111471,word_35461,608.99,0.13,5.0075,other,57.11953917851328
QB_NZ_F_281,LOT,468,1097,46-55,F,NZ mixed ethnicity,5151,word_21201,612.95,0.03,6.006,labial,57.89756749915413
QB_NZ_F_281,KIT,464,1921,46-55,F,NZ mixed ethnicity,142,word_37618,613.23,0.03,6.006,other,58.68576088508542
QB_NZ_F_281,DRESS,442,2428,46-55,F,NZ mixed ethnicity,5236,word_29916,615.27,0.05,6.006,other,56.39917256197027
QB_NZ_F_281,KIT,538,1985,46-55,F,NZ mixed ethnicity,893,word_47105,615.53,0.08,6.006,other,58.76736332730464
QB_NZ_F_281,TRAP,645,2230,46-55,F,NZ mixed ethnicity,523,word_44321,616.61,0.1,6.006,velar,63.81390495757762
QB_NZ_F_377,START,722,1417,46-55,F,NZ European,845,word_10912,16.3,0.07,5.8296,other,80.78340559238333
QB_NZ_F_377,DRESS,411,2175,46-55,F,NZ European,797,word_31536,16.98,0.1,5.8296,labial,72.10726696667976
QB_NZ_F_377,STRUT,733,1251,46-55,F,NZ European,34640,word_19184,17.36,0.06,5.8296,other,64.6787927670992
QB_NZ_F_377,FLEECE,361,1962,46-55,F,NZ European,23445,word_22928,19.31,0.06,5.3571,other,70.38423971003516
QB_NZ_F_377,THOUGHT,389,1379,46-55,F,NZ European,5411,word_49047,20.84,0.05,5.3571,other,65.23614796081715
QB_NZ_F_377,GOOSE,419,1682,46-55,F,NZ European,2038,word_44765,22.57,0.08,5.3571,other,70.36736359197707
QB_NZ_F_377,NURSE,366,1900,46-55,F,NZ European,97,word_43878,22.89,0.1,5.3571,other,72.8895391238726
QB_NZ_F_377,FLEECE,378,2188,46-55,F,NZ European,2175,word_24584,23.46,0.14,5.3571,other,72.3250383621945
QB_NZ_F_377,TRAP,566,2026,46-55,F,NZ European,498,word_19761,24.64,0.06,4.3367000000000004,other,74.22180392628829
QB_NZ_F_377,THOUGHT,418,894,46-55,F,NZ European,383,word_46298,25.07,0.17,4.3367000000000004,labial,72.7762872380076
QB_NZ_F_377,DRESS,391,2140,46-55,F,NZ European,33749,word_11962,27.34,0.07,4.3367000000000004,other,72.27116516976957
QB_NZ_F_377,DRESS,424,2142,46-55,F,NZ European,5236,word_29916,28.69,0.05,4.3367000000000004,other,70.66964005442681
QB_NZ_F_377,THOUGHT,402,1557,46-55,F,NZ European,5411,word_49047,32.5,0.05,4.5704,other,72.43322705017997
QB_NZ_F_377,GOOSE,352,2019,46-55,F,NZ European,2038,word_44765,32.92,0.17,4.5704,other,76.76861261176322
QB_NZ_F_377,NURSE,399,1824,46-55,F,NZ European,97,word_43878,33.87,0.13,4.5704,other,73.57313419544491
QB_NZ_F_377,KIT,432,1526,46-55,F,NZ European,2462,word_11231,35.04,0.05,4.5704,velar,69.3574418482901
QB_NZ_F_377,THOUGHT,425,1406,46-55,F,NZ European,5411,word_49047,38.61,0.05,5.0279,other,70.81106956830585
QB_NZ_F_377,DRESS,423,2132,46-55,F,NZ European,33749,word_11962,43.08,0.07,4.0541,other,76.62672320248461
QB_NZ_F_377,DRESS,450,2202,46-55,F,NZ European,750,word_48814,43.43,0.09,4.0541,labial,73.98425449499192
QB_NZ_F_377,STRUT,674,1251,46-55,F,NZ European,3645,word_45586,43.69,0.07,4.0541,labial,74.7790035301972
QB_NZ_F_377,THOUGHT,403,1518,46-55,F,NZ European,5411,word_49047,45.02,0.04,4.0541,other,69.86960459242582
QB_NZ_F_377,GOOSE,373,1803,46-55,F,NZ European,2038,word_44765,45.31,0.05,4.0541,labial,70.30856781605634
QB_NZ_F_377,LOT,640,1212,46-55,F,NZ European,0,word_22073,46.15,0.08,4.0541,velar,74.9872283360014
QB_NZ_F_377,LOT,697,1085,46-55,F,NZ European,0,word_22073,46.88,0.19,4.0541,velar,71.04419478884466
QB_NZ_F_377,DRESS,393,2295,46-55,F,NZ European,33749,word_11962,47.97,0.11,4.0416,other,75.46527626264472
QB_NZ_F_377,DRESS,410,2098,46-55,F,NZ European,380,word_13801,49.15,0.05,4.0416,other,79.4295491057506
QB_NZ_F_377,STRUT,675,1285,46-55,F,NZ European,34640,word_19184,51.01,0.07,4.0416,other,71.38683242612821
QB_NZ_F_377,GOOSE,322,2052,46-55,F,NZ European,7540,word_46896,54.69,0.04,4.0416,velar,69.94129524990723
QB_NZ_F_377,STRUT,679,1401,46-55,F,NZ European,34640,word_19184,56.18,0.04,4.0416,other,71.16036282760662
QB_NZ_F_377,FLEECE,355,2230,46-55,F,NZ European,43071,word_21555,57.98,0.11,4.0416,other,63.00946681877565
QB_NZ_F_377,STRUT,693,1285,46-55,F,NZ European,321,word_40702,59.48,0.07,3.8627,other,71.67278953633112
QB_NZ_F_377,KIT,418,1676,46-55,F,NZ European,1212,word_28823,63.14,0.03,3.8627,other,74.34478721105599
QB_NZ_F_377,STRUT,548,1295,46-55,F,NZ European,34640,word_19184,63.79,0.03,3.8627,other,69.51332771648228
QB_NZ_F_377,KIT,468,1486,46-55,F,NZ European,1212,word_28823,64.34,0.03,3.8627,other,72.73865926685951
QB_NZ_F_377,DRESS,351,2219,46-55,F,NZ European,1000,word_25492,66.19,0.15,3.8627,other,72.59550690046612
